sentence_id	translation	translator	sameEdition
CicMil-D-40-467	Que tamanho crime eu cometi ou que tamanho delito eu admiti em mim, juízes, quando investiguei, desvendei, revelei, destruí aquelas provas de uma ruína comum?	José Dejalma Dezotti	TRUE
CicMil-D-40-468	Todas as dores para mim e para os meus jorram daquela fonte.	José Dejalma Dezotti	TRUE
CicMil-D-40-469	Por que quisestes que eu estivesse de volta?	José Dejalma Dezotti	TRUE
CicMil-D-40-470	Por acaso para que, estando eu assistindo, fosse expulsos aqueles através dos quais eu tinha sido restituído?	José Dejalma Dezotti	TRUE
CicMil-D-40-471	Não permitais, eu vos imploro, que o meu regresso seja mais doloroso para mim do que foi a própria partida.	José Dejalma Dezotti	TRUE
CicMil-D-40-472	Pois como posso me considerar restituído, se sou separado destes através dos quais eu fui restituído?	José Dejalma Dezotti	TRUE
CicMil-D-40-473	Quem dera os deuses imortais tivessem atuado (que eu possa dizer isso com teu perdão, ó pátria: pois tenho medo de dizer criminosamente contra ti o que vou dizer piedosamente em favor de Milão) quem dera Públio Clódio não só estivesse vivo, mas também fosse pretor, cônsul, ditador, desde que eu não visse este espetáculo!	José Dejalma Dezotti	TRUE
CicMil-D-40-474	Ó deuses imortais!	José Dejalma Dezotti	TRUE
CicMil-D-40-475	Um homem valoroso e que deve ser salvo por vós, juízes!	José Dejalma Dezotti	TRUE
CicMil-D-40-476	“De modo algum, de modo algum”, diz ele. “Ao contrário, que ele tenha recebido a punição merecida: e nós, que soframos, se assim é necessário, uma punição não merecida.”	José Dejalma Dezotti	TRUE
CicMil-D-40-477	Por ventura, este homem, nascido para sua pátria, vai morrer em algum lugar que não em sua pátria ou, por acaso, vai morrer por sua pátria?	José Dejalma Dezotti	TRUE
CicMil-D-40-478	Vós conservareis a lembrança de seu espírito e suportareis que não haja na Itália nenhum sepulcro para seu corpo?	José Dejalma Dezotti	TRUE
CicMil-D-40-479	Alguém com seu veredicto expulsará desta cidade este que, expulso por vós, todas as cidades chamarão para si?	José Dejalma Dezotti	TRUE
CicMil-D-40-480	Ó terra feliz aquela que receber este homem, ingrata esta nossa, se o expulsar, desgraçada, se o perder!	José Dejalma Dezotti	TRUE
CicMil-D-40-481	Mas acabemos; pois já não podemos falar por causa das lágrimas e este proíbe ser defendido com lágrimas.	José Dejalma Dezotti	TRUE
CicMil-D-40-482	Vos peço e imploro, juízes, que, ao dardes o veredicto, ousais o que sentis.	José Dejalma Dezotti	TRUE
CicMil-D-40-483	Acreditai em mim, aquele que, ao eleger os juízes, designou os melhores, os mais sábios, os mais valorosos, aprovará plenamente a  vossa virtude, justiça, lealdade.	José Dejalma Dezotti	TRUE
CicPhi01-D-44-1	Antes de dizer, pais conscritos, o que acho que deve ser dito neste momento acerca da República, vou expor brevemente a vós o intento de minha partida e de meu regresso.	José Dejalma Dezotti	FALSE
CicPhi01-D-44-2	Como eu esperasse que a República estivesse finalmente submetida à vossa decisão e autoridade, estava eu decidido a permanecer como que numa espécie de vigília consular e senatorial.	José Dejalma Dezotti	TRUE
CicPhi01-D-44-3	E, na verdade, não saí a parte alguma nem tirei meus olhos da República desde o dia em que fomos convocados ao templo da deusa Terra.	José Dejalma Dezotti	TRUE
CicPhi01-D-44-4	Nesse templo, lancei, o quanto esteve ao meu alcance, os alicerces da paz e fiz reviver o velho exemplo dos atenienses; até mesmo me servi da palavra grega que, então, aquela cidade tinha empregado para apaziguar as discórdias, e fui de opinião que toda lembrança das discórdias devia ser apagada com sempiterno esquecimento.	José Dejalma Dezotti	TRUE
CicPhi01-D-44-5	Brilhante foi então o discurso de Marco Antônio, nobre também sua intenção; por meio dele e de seus filhos foi finalmente firmada a paz com os cidadãos mais importantes.	José Dejalma Dezotti	FALSE
CicPhi01-D-44-6	E em consonância com estes princípios estavam suas demais atuações:	José Dejalma Dezotti	TRUE
CicPhi01-D-44-7	convidava os principais da cidade para as deliberações que tinha em sua casa acerca da República; submetia à consideração deste congresso excelentes propostas; nada então, a não ser o que era conhecido de todos, se encontrava nas anotações de Caio César; respondia com a maior constância ao que lhe era perguntado.	José Dejalma Dezotti	FALSE
CicPhi01-D-44-8	Alguns exilados foram, por acaso, anistiados?	José Dejalma Dezotti	TRUE
CicPhi01-D-44-9	Só um, dizia, mais ninguém.	José Dejalma Dezotti	TRUE
CicPhi01-D-44-10	Foram concedidas isenções?	José Dejalma Dezotti	TRUE
CicPhi01-D-44-11	“Nenhuma”, respondia.	José Dejalma Dezotti	TRUE
CicPhi01-D-44-12	Quis até mesmo que nós aprovássemos a proposta de Sérvio Sulpício, homem ilustríssimo, para que não se publicasse nenhuma tabuinha com decreto ou benefício de César após os idos de março.	José Dejalma Dezotti	FALSE
CicPhi01-D-44-13	Omito muitas outras coisas, todas elas bem conhecidas; pois meu discurso se apressa para um feito de Marco Antônio de singular importância.	José Dejalma Dezotti	FALSE
CicPhi01-D-44-14	A ditadura, que já tinha tomado a força do poder real, ele aboliu por completo da república; sobre essa questão nem sequer demos nossa opinião.	José Dejalma Dezotti	FALSE
CicPhi01-D-44-15	Apresentou escrito o senátus-consulto, que ele queria que fosse aprovado; lido este, secundamos sua proposta com o maior entusiasmo e, por meio de um senátus-consulto, lhe agradecemos com as mais amplas palavras.	José Dejalma Dezotti	TRUE
CicPhi01-D-44-16	Parecia que era oferecida uma luz com a abolição não só da tirania, que tínhamos suportado, mas também do temor da tirania, e que era dada à república uma grande garantia de que ele queria que a cidade fosse livre, uma vez que tinha abolido por completo da república o título de ditador, que muitas vezes tinha sido legítimo, por causa da recente lembrança da ditadura perpétua.	José Dejalma Dezotti	TRUE
CicPhi01-D-44-17	Poucos dias depois o senado livrou-se do perigo de um morticínio; o gancho foi impingido naquele fugitivo que tinha se apropriado do nome de Mário.	José Dejalma Dezotti	TRUE
CicPhi01-D-44-18	E tudo isto em comum com seu colega; além disso, houve outras medidas particulares de Dolabela que, se seu colega não estivesse ausente, creio que teriam sido comuns a eles.	José Dejalma Dezotti	TRUE
CicPhi01-D-44-19	Com efeito, como um mal infinito se infiltrava na cidade e se propagava cada dia mais largamente, e como os mesmos que tinham realizado aqueles funerais indignos faziam um monumento funerário no foro, e cotidianamente homens degradados com escravos iguais a eles ameaçavam mais e mais os tetos e os templos da cidade, a punição de Dolabela foi tal, não só com os escravos atrevidos e criminosos, mas também com os homens livres sem escrúpulos e sacrílegos, e tal a derrubada daquela execrável coluna que me parece espantoso que o período seguinte tenha sido tão completamente distinto daquele único dia.	José Dejalma Dezotti	TRUE
CicPhi01-D-44-20	Eis, com efeito, que, nas calendas de junho [1º. de junho], data em que nos convocaram a que estivéssemos presentes, estava tudo mudado: nada se decidia por intermédio do senado, muitos e importantes assuntos se decidiam por intermédio do povo, mas não só com o povo ausente, como também contra sua vontade.	José Dejalma Dezotti	TRUE
CicPhi01-D-44-21	Os cônsules designados diziam que não ousavam vir ao senado; os libertadores da pátria estavam privados da cidade de cuja cerviz tinham afastado o jugo da escravidão, os quais, mesmo assim, os próprios cônsules louvavam nas assembléias e em toda conversação.	José Dejalma Dezotti	TRUE
CicPhi01-D-44-22	Os que se chamavam veteranos, com os quais este congresso tinha se preocupado com extremo cuidado, eram incitados não à conservação das coisas que tinham, mas à esperança de novas presas.	José Dejalma Dezotti	TRUE
CicPhi01-D-44-23	Como eu preferia ouvir do que ver essas coisas e tinha o livre direito de embaixador, fui embora com a idéia de estar presente nas calendas de janeiro [1º. de janeiro], que parecia ser o início das reuniões do senado.	José Dejalma Dezotti	TRUE
CicPhi01-D-44-24	Expus, pais conscritos, o intento de minha partida; agora exporei brevemente o de meu regresso, que é mais surpreendente.	José Dejalma Dezotti	TRUE
CicPhi01-D-44-25	Como eu tivesse evitado, não sem motivo, Brindes e aquele caminho que é normalmente utilizado para a Grécia, cheguei em Siracusa nas calendas de agosto [1º. de agosto], porque a travessia dessa cidade para a Grécia era elogiada; e embora essa cidade ser muito ligada a mim, não pôde, mesmo querendo, reter-me mais do que uma noite.	José Dejalma Dezotti	TRUE
CicPhi01-D-44-26	Tive receio de que a minha repentina chegada à casa de meus amigos causasse alguma suspeita, se eu tivesse demorado.	José Dejalma Dezotti	TRUE
CicPhi01-D-44-27	Como, porém, os ventos me tivessem levado da Sicília para Leucópetra, que é um promontório do campo de Régio, zarpei deste local para fazer a travessia; e, sem ter avançado muito, fui devolvido pelo Austro para o mesmo local de onde eu tinha zarpado.	José Dejalma Dezotti	TRUE
CicPhi01-D-44-28	E como era noite fechada e eu tinha permanecido na chácara de Públio Valério, companheiro e amigo meu, e como no dia seguinte eu permanecia na casa dele esperando vento, vieram até mim muitos munícipes de Régio, dentre os quais alguns recém chegados de Roma; destes eu recebo primeiramente o discurso de Marco Antônio junto ao povo, o qual me agradou tanto que, depois de lido, comecei a pensar no meu retorno o quanto antes.	José Dejalma Dezotti	TRUE
CicPhi01-D-44-29	E não muito depois me é trazido o edito de Bruto e de Cássio, que, na verdade, a mim, talvez porque os estimo até mais em razão da república do que da amizade, me parecia cheio de equidade.	José Dejalma Dezotti	TRUE
CicPhi01-D-44-30	Acrescentavam, além disso, (pois acontece muitas vezes que aqueles que querem dar alguma boa notícia ajuntam algo para tornar mais feliz o que anunciam) que se chegaria a um acordo: que nas calendas o senado estaria repleto; que Antônio, repudiados os maus conselheiros, devolvidas as províncias da Gália, iria submeter-se de novo à autoridade do senado.	José Dejalma Dezotti	TRUE
CicPhi01-D-44-31	Então, na verdade, ardi em tão grande desejo de voltar que não havia remos nem ventos nenhuns que me satisfizessem, não porque eu não achasse que chegaria a tempo, mas para não me congratular com a república mais tarde do que desejava.	José Dejalma Dezotti	TRUE
CicPhi01-D-44-32	E eu, levado velozmente a Vélia, vi Bruto: com que grande dor minha não digo.	José Dejalma Dezotti	TRUE
CicPhi01-D-44-33	A mim próprio me parecia vergonhoso que eu me atrevesse a voltar para a cidade da qual Bruto se retirava, e quisesse estar em segurança ali onde ele não podia estar.	José Dejalma Dezotti	TRUE
CicPhi01-D-44-34	E, na verdade, não o vi abalado como eu próprio estava;	José Dejalma Dezotti	TRUE
CicPhi01-D-44-35	pois de cabeça erguida pela consciência de seu importantíssimo e belíssimo feito, não se queixava nada de sua desgraça, muito da vossa.	José Dejalma Dezotti	TRUE
CicPhi01-D-44-36	E por ele soube pela primeira vez qual tinha sido o discurso de Lúcio Pisão no senado nas calendas de agosto [1º. de agosto]; e embora este tivesse sido pouco apoiado (pois isso eu tinha ouvido de Bruto) por aqueles pelos quais deveria ter sido,  mesmo assim, não só pelo testemunho de Bruto (o que pode ter mais peso do que isso?), mas também pelo dito de todos os que vi posteriormente, me parecia que ele tinha conseguido um grande êxito.	José Dejalma Dezotti	TRUE
CicPhi01-D-44-37	Portanto, apressei-me em seguir este que os presentes não seguiram, não para ser de alguma ajuda (pois eu nem esperava isso nem podia oferecer), mas para, se alguma coisa me acontecesse por minha condição humana (muitas coisas parecem ameaçar além da natureza e mesmo além do destino) deixar minha voz como testemunha deste dia para a república de minha perpétua disposição para com ela.	José Dejalma Dezotti	TRUE
CicPhi01-D-44-38	Uma vez que confio, pais conscritos, ter sido aprovada por vós a causa de uma e outra decisão, antes que eu comece a falar sobre a república, me queixarei em poucas palavras da ofensa de ontem de Marco Antônio, de quem sou amigo, e sempre manifestei que devia sê-lo, por algum obséquio seu.	José Dejalma Dezotti	TRUE
CicPhi01-D-44-39	Que motivo havia afinal para que no dia de ontem eu fosse obrigado com tanto rigor a ir ao senado?	José Dejalma Dezotti	TRUE
CicPhi01-D-44-40	Só eu estava ausente? Por acaso não estivestes muitas vezes com menos frequência? Por acaso se tratava de um tema tal que era necessário que até os enfermos fossem trazidos?	José Dejalma Dezotti	TRUE
CicPhi01-D-44-41	Aníbal, creio, estava diante das portas ou tratava-se da paz de Pirro, assunto para o qual narra a tradição que foi levado até mesmo o célebre Ápio, cego e velho.	José Dejalma Dezotti	TRUE
CicPhi01-D-44-42	Deliberava-se acerca das ações de graça, tipo de assunto no qual os senadores não costumam faltar;	José Dejalma Dezotti	TRUE
CicPhi01-D-44-43	pois são obrigados, não pelas fianças, mas pela graça daqueles de cuja honra se trata; é o que também ocorre, quando se delibera acerca do triunfo.	José Dejalma Dezotti	TRUE
CicPhi01-D-44-44	De tal modo são os cônsules sem preocupação com isso, que é quase livre para o senador não estar presente.	José Dejalma Dezotti	TRUE
CicPhi01-D-44-45	E visto que esse costume era conhecido por mim e visto que eu estava cansado da viagem e estava entediado, enviei pela nossa amizade alguém que lhe dissesse isto.	José Dejalma Dezotti	TRUE
CicPhi01-D-44-46	Mas ele, ouvindo-o vós, disse que viria à minha casa com pedreiros.	José Dejalma Dezotti	TRUE
