sent_id	translation_JDD	DIFF
CicDeiot-D-43-150	“Blesâmio” diz  (pois te maldizia com o nome deste homem excelente e não desconhecido de ti) “costumava escrever ao seu rei” diz “que tu eras um ser odioso, que eras considerado um tirano, que, por ter sido colocada tua estatua entre os reis, os espíritos dos homens estavam profundamente ofendidos, que não costumavam te ovacionar.”	
CicDeiot-D-43-151	Por acaso, César, não entendes que essas coisas foram coletadas por esses indivíduos dos murmurinhos urbanos dos maldosos?	
CicDeiot-D-43-152	Blesâmio escreveria que César era um tirano?	
CicDeiot-D-43-153	Pois ele tinha visto as cabeças de muitos cidadãos, muitos oprimidos, açoitados, mortos, por ordem de César, muitas casas arruinadas e derrubadas, o foro repleto de soldados armados?	
CicDeiot-D-43-154	O que sempre percebemos na vitória de uma guerra civil não vimos em ti como vencedor.	
CicDeiot-D-43-155	34 Tu, César, eu digo, és o único em cuja vitória ninguém tombou, a não ser armado.	
CicDeiot-D-43-156	E aquele que nós, nascidos livres, na mais completa liberdade do povo romano, não só não consideramos tirano, mas até mesmo muitíssimo clemente na vitória, pode parecer tirano a Blesâmio, que vive em um reino.	
CicDeiot-D-43-157	Com efeito, a respeito da estátua, quem se queixa de uma única, sobretudo quando está vendo tantas?	
CicDeiot-D-43-158	Pois é preciso sentir tanta aversão pelas estátuas daquele por cujos troféus não sentimos aversão?	
CicDeiot-D-43-159	Com efeito, se o lugar provoca aversão, nenhum, na verdade, é mais ilustre para uma estátua do que a tribuna.	
CicDeiot-D-43-160	Quanto ao aplauso, porém, o que vou responder?	
CicDeiot-D-43-161	Esse nunca foi desejado em teu caso e, algumas vezes, foi contido às pessoas estupefactas pela própria admiração e foi talvez deixado de lado porque nada vulgar pode parecer digno de ti.	
CicDeiot-D-43-162	35 Julgo que nada foi preterido por mim, mas algo foi reservado para a última parte da causa.	
CicDeiot-D-43-163	E por que esse algo?	
CicDeiot-D-43-164	É para que o meu discurso te reconcilie completamente com Dejótaro.	
CicDeiot-D-43-165	Pois já não tenho medo de que tu estejas irritado com ele, o que receio é que suspeites que ele está algo irritado contigo, o que, crê em mim, César, está muitíssimo longe da verdade.	
CicDeiot-D-43-166	Pois ele se lembra do que conserva graças a ti, não do que perdeu e não se julga punido por ti, mas, visto que consideravas que tu devias atribuir muitas recompensas a muitos, não se opôs que as tirasses dele, que tinha estado no outro lado.	
CicDeiot-D-43-167	36 Com efeito, se aquele célebre Antíoco Magno, rei da Ásia, quando, depois que, completamente derrotado por Lúcio Cipião, foi ordenado a reinar até o Tauro, tinha perdido toda essa Ásia que agora é nossa província, costumou dizer que tinha sido tratado com benevolência pelo povo romano, pois tinha se livrado de uma demasiadamente grande administração e se valeria de uns modestos limites de reino, Dejótaro pode se consolar muito mais facilmente do que ele.	
CicDeiot-D-43-168	Pois aquele tinha sofrido a punição por sua loucura, este, por seu erro.	
CicDeiot-D-43-169	Tu, César, atribuíste tudo a Dejótaro, quando concedeste a ele próprio e a seu filho o título de rei.	
CicDeiot-D-43-170	Uma vez mantido e conservado esse título, ele considera que nenhum benefício do povo romano, que nenhuma opinião do senado sobre ele tenha diminuído.	
CicDeiot-D-43-171	Ele é de espírito grandioso e elevado e nunca sucumbirá aos seus inimigos, nem mesmo à fortuna.	
CicDeiot-D-43-172	37 Ele acredita que não só adquiriu antes com seus feitos, mas também mantém em seu espírito e virtude muitas coisas que de nenhum modo pode perder.	
CicDeiot-D-43-173	Pois que fortuna ou que acaso ou que tão grande injustiça pode apagar os decretos de todos os generais sobre Dejótaro?	
CicDeiot-D-43-174	Pois ele, depois que pôde pela idade estar no acampamento, foi honrado por todos os travaram guerra na Ásia, na Capadócia, no Ponto, na Cilícia, na Síria; e os julgamentos do senado sobre ele, tão numerosos e tão honrosos, que foram registrados nos arquivos e documentos públicos do povo romano: que transcurso do tempo os destruirá ou que tão grande esquecimento os apagará?	
CicDeiot-D-43-175	O que vou dizer de seu valor, de sua grandeza de espírito, de sua seriedade, de sua contância?	
CicDeiot-D-43-176	Todos os doutos e sábios disseram que essas qualidades são os bens supremos, alguns inclusive que são os únicos bens e que com eles a virtude se dá por contente não só para viver bem, mas também para viver feliz.	
CicDeiot-D-43-177	38 Considerando essas coisas e pensando nelas dias e noites, ele não só não está ressentido contigo, pois seria não apenas ingrato, mas também demente, mas confere à tua clemência, como coisa recebida, toda tranquilidade e sossego de sua velhice.	
CicDeiot-D-43-178	Se ele já estava antes com essa disposição de espírito, não duvido de que, com tua carta, da qual li uma cópia, que entregaste em Tarracão a Blesâmio aqui presente para ele, ele tenha se animado ainda mais e se livrado de toda e qualquer preocupação.	
CicDeiot-D-43-179	Pois o aconselhas a ter boa esperança e a ficar tranquilo, o que sei que tu não costumas escrever em vão.	
CicDeiot-D-43-180	Pois lembro que tu escreveste a mim quase que com as mesmas palavras e que, em tua carta, eu era aconselhado a ter boa esperança não em vão.	
CicDeiot-D-43-181	39 É bem verdade que me preocupo com a causa do rei Dejótaro, com quem a república me granjeou a amizade, a boa vontade de ambos uniu nossas relações de hospitalidade, o trato causou a intimidade e os grandes serviços seus prestados a mim e ao meu exército construíram a nossa muito sólida relação; mas me preocupo não só em relação a ele, também em relação a muitos homens importantíssimos que convém que sejam de uma vez por todas perdoados por ti e que teu benefício não seja posto em dúvida, nem se instale nos ânimos dos homens uma perpétua inquietação, nem ocorra que comece a te temer algum daqueles que foram libertados do temor por ti.	
CicDeiot-D-43-182	40 Não devo, César, o que costuma ocorrer em tão graves perigos, tentar de que modo eu poderia suscitar a tua misericórdia discursando.	
CicDeiot-D-43-183	Não é necessário.	
CicDeiot-D-43-184	Ela própria costuma acudir os suplicantes e desgraçados, sem ser convocada pelo discurso de ninguém.	
CicDeiot-D-43-185	Propõe-te dois reis e contempla em teu espírito o que não podes com os olhos: com certeza concederás à misericórdia o que negaste à ira.	
CicDeiot-D-43-186	São muitos os testemunhos de tua clemência, mas acima de tudo está a integridade daqueles aos quais concedeste a salvação.	
CicDeiot-D-43-187	E se essas coisas já são gloriosas em se tratando de particulares, serão muito mais rememoradas tratando-se de reis.	
CicDeiot-D-43-188	O nome de rei sempre foi sagrado nesta cidade, mas o de reis aliados e amigos, sacratíssimo.	
CicDeiot-D-43-189	41 Esses reis temeram, com sua vitória, perder esse título, mas, mantido e confirmado por ti, confiam que irão transmiti-lo aos seus descendentes.	
CicDeiot-D-43-190	Entregam seus corpos pela salvação de seus reis estes legados régios, Hieras, Blesâmio e Antígono, conhecidos de ti e de todos nós já há muito tempo e Dorilau, dotado da mesma lealdade e virtude, que foi recentemente enviado a ti como legado junto com Hieras, amicíssimos dos reis e também, como espero, aprovados por ti.	
CicDeiot-D-43-191	42 Procura saber de Blesâmio se por acaso ele escreveu alguma coisa ao rei contra a tua dignidade	
CicDeiot-D-43-192	Hieras, na verdade, assume toda a causa e se sujeita como réu em lugar do rei àquelas acusações.	
CicDeiot-D-43-193	Ele implora à tua memória, com a qual prevaleces sobremaneira; diz que nunca se afastou um pé de ti na tetrarquia de Dejótaro; diz que esteve à tua disposição nas primeiras fronteiras, que te acompanhou até os últimos; que esteve contigo quando tinhas saído do banho, quando, já jantado, tinhas examinado aqueles presentes, quando tinhas te deitado em teu quarto e que te tinha prestado a mesma assistência no dia seguinte.	
CicDeiot-D-43-194	Por esse motivo, se foi cogitada alguma dessas acusações que foram apresentadas, ele não se opõe a que julgues como seu esse crime.	
CicDeiot-D-43-195	Por conseguinte, Caio César, eu queria que avaliasses que tua sentença no dia de hoje acarretará aos reis ou uma infelicíssima calamidade com suprema desonra ou uma incólume fama com a salvação: desejar a primeira dessas é próprio da crueldade deles, observar a segunda é próprio de tua clemência.	
CicDomo-D-30-1	1 Muitas coisas, pontífices, foram descobertas e instituídas por inspiração divina pelos nossos antepassados, mas nada mais notável do que o fato de eles terem querido que as mesmas pessoas se encarregassem tanto dos cultos religiosos dos deuses imortais quanto da suprema república, para que os cidadãos mais distintos e mais ilustres conservassem os cultos religiosos, por administrar bem a república, e a república, por interpretar sabiamente os cultos religiosos.	
CicDomo-D-30-2	E se em alguma época uma grande causa foi submetida ao julgamento e ao poder dos sacerdotes do povo romano, esta é, sem dúvida, tão importante que a dignidade de toda a república, a salvação, a vida, a liberdade, os altares, os lares, os deuses penates, os bens, a fortuna, os domicílios de todos os cidadãos parecem ter sido entregues e confiados à vossa sabedoria, fé e poder.	
CicDomo-D-30-3	2 No dia de hoje deve ser decidido por vós se preferis daqui por diante privar os magistrados dementes e corruptos da proteção de cidadãos ímprobos e criminosos, ou armá-los até mesmo com o culto religioso dos deuses imortais.	
CicDomo-D-30-4	Pois se esse flagelo e ruína da república defender com autoridade divina aquele seu pestífero e funesto tribunato, que ele não pode proteger com justiça humana, deverão ser buscados por nós outros ritos, outros sacerdotes dos deuses imortais, outros interpretes dos cultos religiosos; se, porém, com vossa autoridade e sabedoria, pontífices, são anulados aqueles atos que foram realizados pela loucura de ímprobos numa república oprimida por uns, abandonada por outros, traída por outros, haverá um motivo para que possamos louvar com justiça e merecimento a decisão de nossos antepassados de eleger para o sacerdócio os homens mais distintos.	
CicDomo-D-30-5	3 Mas, uma vez que aquele demente achou que, se tivesse criticado as opiniões que por estes dias eu expressei no senado acerca da república, ele teria algum acesso aos vossos ouvidos, vou abandonar o meu plano de discursar: responderei não ao discurso desse homem louco, que ele não é capaz de usar, mas aos seus insultos, cuja prática ele fortaleceu não só com intolerável petulância, mas também com prolongada impunidade.	
CicDomo-D-30-6	Em primeiro lugar, a ti, homem insensato e louco, eu pergunto isso: que punição tão grande de teus crimes e infâmias te atormenta para julgares que homens como estes, que sustentam a dignidade da república não só com suas decisões, mas também com sua própria imagem, estariam irados comigo porque eu, ao dizer meu parecer, relacionei o bem-estar dos cidadãos com a honra de Cneu Pompeu e que neste momento eles iriam decidir sobre questão essencial de religião diferentemente de como decidiram quando eu estava ausente?	
CicDomo-D-30-7	4 “Nessa ocasião”, diz ele “estiveste numa posição superior junto aos pontífices, mas agora, visto que uniste ao povo, é forçoso que estejas numa posição inferior.”	
CicDomo-D-30-8	É de fato assim?	
CicDomo-D-30-9	Isso que em uma multidão ignorante é extremamente vicioso, ou seja, a volubilidade e a inconstância e a troca ininterrupta de opiniões como se fosse das estações, tu transferes para estes que a seriedade afasta da inconstância, que um preciso e definido direito dos cultos religiosos, a antiguidade dos exemplos, a autoridade dos documentos e dos testemunhos afastam de uma sentença arbitrária?	
CicDomo-D-30-10	“Acaso tu és aquele” diz “de quem o senado não pôde prescindir, aquele que os homens de bem choraram, aquele de quem a república sentiu falta, e, tendo retornado do exílio, julgávamos retornada a autoridade do senado, a qual traíste assim que chegaste?”	
CicDomo-D-30-11	Não falo ainda acerca de minha opinião; reponderei primeiro ao teu descaramento.	
CicDomo-D-30-12	5 Portanto tu, peste funesta para a república, com espada e armas e com o terror de um exército e com atitude criminosa de uns cônsules e com ameaças de homens extremamente ousados, com o recrutamento de escravos, com o cerco dos templos, com a ocupação do foro, com a opressão da cúria obrigaste a ir embora de casa e da pátria, para que os homens de bem não lutassem com a espada contra os ímprobos, este cidadão que reconheces ter sido sua falta sentida, chamado e trazido de volta pelo senado, por todos os homens de bem, por toda a Itália para salvaguardar a república.	
CicDomo-D-30-13	“Só que não devias ter ido ao senado, ao Capitólio, naquele turbulento dia.”	
CicDomo-D-30-14	6 E eu de fato não fui e me detive em casa enquanto houve aquele turbulento tempo, uma vez que constava que teus escravos já há muito preparados por ti para o morticínio dos homens de bem, armados com aquela tua tropa de criminosos e depravados tinham vindo contigo ao Capitólio; como isso me fosse anunciado, fica sabendo que eu permaneci em casa e não dei nem a ti nem aos teus gladiadores a possibilidade de causar um morticínio.	
