sentence_id	sentence	text_JDD	translation_JDD	norm_sentence	norm_text	isSameText
13101	quid nobis et tibi Fili Dei			quid nobis et tibi fili dei		FALSE
13102	venisti huc ante tempus torquere nos			uenisti huc ante tempus torquere nos		FALSE
13103	erat autem non longe ab illis grex porcorum multorum pascens			erat autem non longe ab illis grex porcorum multorum pascens		FALSE
13104	daemones autem rogabant eum dicentes			daemones autem rogabant eum dicentes		FALSE
13105	si eicis nos mitte nos in gregem porcorum			si eicis nos mitte nos in gregem porcorum		FALSE
13106	et ait illis			et ait illis		FALSE
13107	ite			ite		FALSE
13108	at illi exeuntes abierunt in porcos			at illi exeuntes abierunt in porcos		FALSE
62937	et ecce impetu abiit totus grex per praeceps in mare et mortui sunt in aquis			et ecce impetu abiit totus grex per praeceps in mare et mortui sunt in aquis		FALSE
13110	pastores autem fugerunt			pastores autem fugerunt		FALSE
13111	et venientes in civitatem nuntiaverunt omnia et de his qui daemonia habuerant			et uenientes in ciuitatem nuntiauerunt omnia et de his qui daemonia habuerant		FALSE
13112	et ecce tota civitas exiit obviam Iesu			et ecce tota ciuitas exiit obuiam iesu		FALSE
13113	et viso eo rogabant ut transiret a finibus eorum			et uiso eo rogabant ut transiret a finibus eorum		FALSE
13114	et ascendens in naviculam transfretavit et venit in civitatem suam			et ascendens in nauiculam transfretauit et uenit in ciuitatem suam		FALSE
13115	et ecce offerebant ei paralyticum iacentem in lecto			et ecce offerebant ei paralyticum iacentem in lecto		FALSE
13116	et videns Iesus fidem illorum dixit paralytico			et uidens iesus fidem illorum dixit paralytico		FALSE
13117	confide fili			confide fili		FALSE
62938	remittuntur tibi peccata tua			remittuntur tibi peccata tua		FALSE
13118	et ecce quidam de scribis dixerunt intra se			et ecce quidam de scribis dixerunt intra se		FALSE
13119	hic blasphemat			hic blasphemat		FALSE
13120	et cum vidisset Iesus cogitationes eorum dixit			et cum uidisset iesus cogitationes eorum dixit		FALSE
13121	ut quid cogitatis mala in cordibus vestris			ut quid cogitatis mala in cordibus uestris		FALSE
13122	quid est facilius dicere dimittuntur tibi peccata aut dicere			quid est facilius dicere dimittuntur tibi peccata aut dicere		FALSE
60015	surge et ambula			surge et ambula		FALSE
13126	ut sciatis autem quoniam Filius hominis habet potestatem in terra dimittendi peccata			ut sciatis autem quoniam filius hominis habet potestatem in terra dimittendi peccata		FALSE
13127	surge			surge		FALSE
62940	tunc ait paralytico			tunc ait paralytico		FALSE
62941	tolle lectum tuum et vade in domum tuam			tolle lectum tuum et uade in domum tuam		FALSE
13128	et surrexit et abiit in domum suam			et surrexit et abiit in domum suam		FALSE
13129	videntes autem turbae timuerunt et glorificaverunt Deum qui dedit potestatem talem hominibus			uidentes autem turbae timuerunt et glorificauerunt deum qui dedit potestatem talem hominibus		FALSE
13130	et cum transiret inde Iesus vidit hominem sedentem in teloneo Mattheum nomine			et cum transiret inde iesus uidit hominem sedentem in teloneo mattheum nomine		FALSE
13131	et ait illi			et ait illi		FALSE
13132	sequere me			sequere me		FALSE
13133	et surgens secutus est eum			et surgens secutus est eum		FALSE
13134	et factum est discumbente eo in domo ecce multi publicani et peccatores venientes discumbebant cum Iesu et discipulis eius			et factum est discumbente eo in domo ecce multi publicani et peccatores uenientes discumbebant cum iesu et discipulis eius		FALSE
13135	et videntes Pharisaei dicebant discipulis eius			et uidentes pharisaei dicebant discipulis eius		FALSE
13136	quare cum publicanis et peccatoribus manducat magister vester			quare cum publicanis et peccatoribus manducat magister uester		FALSE
13137	at Iesus audiens ait			at iesus audiens ait		FALSE
13138	non est opus valentibus medico sed male habentibus			non est opus ualentibus medico sed male habentibus		FALSE
13139	euntes autem discite quid est			euntes autem discite quid est		FALSE
13140	misericordiam volo et non sacrificium			misericordiam uolo et non sacrificium		FALSE
13141	non enim veni vocare iustos sed peccatores			non enim ueni uocare iustos sed peccatores		FALSE
13142	tunc accesserunt ad eum discipuli Iohannis dicentes			tunc accesserunt ad eum discipuli iohannis dicentes		FALSE
13143	quare nos et Pharisaei ieiunamus frequenter discipuli autem tui non ieiunant			quare nos et pharisaei ieiunamus frequenter discipuli autem tui non ieiunant		FALSE
13145	et ait illis Iesus			et ait illis iesus		FALSE
13146	numquid possunt filii sponsi lugere quamdiu cum illis est sponsus			numquid possunt filii sponsi lugere quamdiu cum illis est sponsus		FALSE
13147	venient autem dies cum auferetur ab eis sponsus			uenient autem dies cum auferetur ab eis sponsus		FALSE
13148	et tunc ieiunabunt			et tunc ieiunabunt		FALSE
13149	nemo autem inmittit commissuram panni rudis in vestimentum vetus			nemo autem inmittit commissuram panni rudis in uestimentum uetus		FALSE
13150	tollit enim plenitudinem eius a vestimento et peior scissura fit			tollit enim plenitudinem eius a uestimento et peior scissura fit		FALSE
13151	ne que mittunt vinum novum in utres veteres			neque mittunt uinum nouum in utres ueteres		FALSE
13152	alioquin rumpuntur utres et vinum effunditur et utres pereunt			alioquin rumpuntur utres et uinum effunditur et utres pereunt		FALSE
13153	sed vinum novum in utres novos mittunt et ambo conservantur			sed uinum nouum in utres nouos mittunt et ambo conseruantur		FALSE
13155	haec illo loquente ad eos ecce princeps unus accessit et adorabat eum dicens			haec illo loquente ad eos ecce princeps unus accessit et adorabat eum dicens		FALSE
13156	filia mea modo defuncta est			filia mea modo defuncta est		FALSE
13157	sed veni inpone manum super eam et vivet			sed ueni inpone manum super eam et uiuet		FALSE
13158	et surgens Iesus sequebatur eum et discipuli eius			et surgens iesus sequebatur eum et discipuli eius		FALSE
13159	et ecce mulier quae sanguinis fluxum patiebatur duodecim annis accessit retro et tetigit fimbriam vestimenti eius			et ecce mulier quae sanguinis fluxum patiebatur duodecim annis accessit retro et tetigit fimbriam uestimenti eius		FALSE
13160	dicebat enim intra se			dicebat enim intra se		FALSE
13161	si tetigero tantum vestimentum eius salva ero			si tetigero tantum uestimentum eius salua ero		FALSE
13162	at Iesus conversus et videns eam dixit			at iesus conuersus et uidens eam dixit		FALSE
13164	et salva facta est mulier ex illa hora			et salua facta est mulier ex illa hora		FALSE
47505	confide			confide		FALSE
47506	filia fides tua te salvam fecit			filia fides tua te saluam fecit		FALSE
13165	et cum venisset Iesus in domum principis et vidisset tibicines et turbam tumultuantem dicebat			et cum uenisset iesus in domum principis et uidisset tibicines et turbam tumultuantem dicebat		FALSE
13166	recedite			recedite		FALSE
13167	non est enim mortua puella sed dormit			non est enim mortua puella sed dormit		FALSE
13168	et deridebant eum			et deridebant eum		FALSE
13169	et cum eiecta esset turba intravit et tenuit manum eius et surrexit puella			et cum eiecta esset turba intrauit et tenuit manum eius et surrexit puella		FALSE
13171	et exiit fama haec in universam terram illam			et exiit fama haec in uniuersam terram illam		FALSE
13172	et transeunte inde Iesu secuti sunt eum duo caeci clamantes et dicentes			et transeunte inde iesu secuti sunt eum duo caeci clamantes et dicentes		FALSE
13173	miserere nostri Fili David			miserere nostri fili dauid		FALSE
13174	cum autem venisset domum accesserunt ad eum caeci			cum autem uenisset domum accesserunt ad eum caeci		FALSE
13175	et dicit eis Iesus			et dicit eis iesus		FALSE
13176	creditis quia possum hoc facere vobis			creditis quia possum hoc facere uobis		FALSE
13177	dicunt ei			dicunt ei		FALSE
13178	utique Domine			utique domine		FALSE
13179	tunc tetigit oculos eorum dicens			tunc tetigit oculos eorum dicens		FALSE
13180	secundum fidem vestram fiat vobis			secundum fidem uestram fiat uobis		FALSE
13181	et aperti sunt oculi illorum			et aperti sunt oculi illorum		FALSE
13182	et comminatus est illis Iesus dicens			et comminatus est illis iesus dicens		FALSE
13183	videte ne quis sciat			uidete ne quis sciat		FALSE
13184	illi autem exeuntes diffamaverunt eum in tota terra illa			illi autem exeuntes diffamauerunt eum in tota terra illa		FALSE
13185	egressis autem illis ecce obtulerunt ei hominem mutum daemonium habentem			egressis autem illis ecce obtulerunt ei hominem mutum daemonium habentem		FALSE
13186	et eiecto daemone locutus est mutus et miratae sunt turbae dicentes			et eiecto daemone locutus est mutus et miratae sunt turbae dicentes		FALSE
13187	numquam paruit sic in Israhel			numquam paruit sic in israhel		FALSE
13188	Pharisaei autem dicebant			pharisaei autem dicebant		FALSE
13189	in principe daemoniorum eicit daemones			in principe daemoniorum eicit daemones		FALSE
13190	et circumibat Iesus civitates omnes et castella docens in synagogis eorum et praedicans evangelium regni et curans omnem languorem et omnem infirmitatem			et circumibat iesus ciuitates omnes et castella docens in synagogis eorum et praedicans euangelium regni et curans omnem languorem et omnem infirmitatem		FALSE
13191	videns autem turbas misertus est eis quia erant vexati et iacentes sicut oves non habentes pastorem			uidens autem turbas misertus est eis quia erant uexati et iacentes sicut oues non habentes pastorem		FALSE
13193	tunc dicit discipulis suis			tunc dicit discipulis suis		FALSE
47507	messis quidem multa			messis quidem multa		FALSE
47508	operarii autem pauci			operarii autem pauci		FALSE
13195	rogate ergo dominum messis ut eiciat operarios in messem suam			rogate ergo dominum messis ut eiciat operarios in messem suam		FALSE
13196	et convocatis duodecim discipulis suis dedit illis potestatem spirituum inmundorum ut eicerent eos et curarent omnem languorem et omnem infirmitatem			et conuocatis duodecim discipulis suis dedit illis potestatem spirituum inmundorum ut eicerent eos et curarent omnem languorem et omnem infirmitatem		FALSE
13197	duodecim autem apostolorum nomina sunt haec			duodecim autem apostolorum nomina sunt haec		FALSE
13198	primus Simon qui dicitur Petrus et Andreas frater eius Iacobus Zebedaei et Iohannes frater eius Philippus et Bartholomeus Thomas et Mattheus publicanus et Iacobus Alphei et Thaddeus Simon Cananeus et Iudas Scariotes qui et tradidit eum			primus simon qui dicitur petrus et andreas frater eius iacobus zebedaei et iohannes frater eius philippus et bartholomeus thomas et mattheus publicanus et iacobus alphei et thaddeus simon cananeus et iudas scariotes qui et tradidit eum		FALSE
13200	hos duodecim misit Iesus praecipiens eis et dicens			hos duodecim misit iesus praecipiens eis et dicens		FALSE
13201	in viam gentium ne abieritis et in civitates Samaritanorum ne intraveritis			in uiam gentium ne abieritis et in ciuitates samaritanorum ne intraueritis		FALSE
13202	sed potius ite ad oves quae perierunt domus Israhel			sed potius ite ad oues quae perierunt domus israhel		FALSE
13203	euntes autem praedicate dicentes quia			euntes autem praedicate dicentes quia		FALSE
13204	adpropinquavit regnum caelorum			adpropinquauit regnum caelorum		FALSE
47509	infirmos curate			infirmos curate		FALSE
47510	mortuos suscitate			mortuos suscitate		FALSE
47511	leprosos mundate			leprosos mundate		FALSE
47512	daemones eicite			daemones eicite		FALSE
47513	gratis accepistis			gratis accepistis		FALSE
47514	gratis date			gratis date		FALSE
13207	nolite possidere aurum ne que argentum ne que pecuniam in zonis vestris non peram in via ne que duas tunicas ne que calciamenta ne que virgam			nolite possidere aurum neque argentum neque pecuniam in zonis uestris non peram in uia neque duas tunicas neque calciamenta neque uirgam		FALSE
13209	dignus enim est operarius cibo suo			dignus enim est operarius cibo suo		FALSE
13210	in quamcumque civitatem aut castellum intraveritis interrogate quis in ea dignus sit			in quamcumque ciuitatem aut castellum intraueritis interrogate quis in ea dignus sit		FALSE
13211	et ibi manete donec exeatis			et ibi manete donec exeatis		FALSE
13212	intrantes autem in domum salutate eam			intrantes autem in domum salutate eam		FALSE
13213	et siquidem fuerit domus digna veniat pax vestra super eam			et siquidem fuerit domus digna ueniat pax uestra super eam		FALSE
13214	si autem non fuerit digna pax vestra ad vos revertatur			si autem non fuerit digna pax uestra ad uos reuertatur		FALSE
13215	et quicumque non receperit vos ne que audierit sermones vestros exeuntes foras de domo vel de civitate excutite pulverem de pedibus vestris			et quicumque non receperit uos neque audierit sermones uestros exeuntes foras de domo uel de ciuitate excutite puluerem de pedibus uestris		FALSE
13217	amen dico vobis			amen dico uobis		FALSE
13218	tolerabilius erit terrae Sodomorum et Gomorraeorum in die iudicii quam illi civitati			tolerabilius erit terrae sodomorum et gomorraeorum in die iudicii quam illi ciuitati		FALSE
13219	ecce ego mitto vos sicut oves in medio luporum			ecce ego mitto uos sicut oues in medio luporum		FALSE
13220	estote ergo prudentes sicut serpentes et simplices sicut columbae			estote ergo prudentes sicut serpentes et simplices sicut columbae		FALSE
13221	cavete autem ab hominibus			cauete autem ab hominibus		FALSE
13222	tradent enim vos in conciliis et in synagogis suis flagellabunt vos			tradent enim uos in conciliis et in synagogis suis flagellabunt uos		FALSE
13223	et ad praesides et ad reges ducemini propter me in testimonium illis et gentibus			et ad praesides et ad reges ducemini propter me in testimonium illis et gentibus		FALSE
13224	cum autem tradent vos nolite cogitare quomodo aut quid loquamini			cum autem tradent uos nolite cogitare quomodo aut quid loquamini		FALSE
13225	dabitur enim vobis in illa hora quid loquamini			dabitur enim uobis in illa hora quid loquamini		FALSE
